id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,field:plant number (from tag or map),field:plant health condition,field:foliage - insect feeding,field:foliage - deformation,field:foliage health comments,field:woody tissue -  structural damage,field:woody tissue - signs of disease,field:woody tissue - insect activity,field:woody tissue - symptoms,field:woody tissues health comments,field:root collar - signs of disease,field:root collar health comments,field:critical root zone (within canopy drip line) - damage or concerns,field:other abnormalities comments,field:are baby redcedar trees present within sight?,field:brief tree health description,field:did the tree have any bark discoloration (eg. browning),field:dieback percent,field:evidence of wood borers or bark beetles?,field:leaf production or drop timing,field:location name - community spaces,field:location type - community spaces,field:most prevalent understory species,field:number of additional unhealthy trees (of same species) in area (within sight),field:optional - access to water,field:optional - estimated time spent to make this observation (# of minutes),field:optional - signs of sap sucker feeding?,field:optional - tree size,field:optional - what 'other factors' were observed?,"field:other factors - are there signs or symptoms of insect, diseases, or other damage?",field:percent canopy affected (%),field:powdery mildew - percent coverage,field:powdery mildew?,field:sample submitted to laboratory?,field:signs of sooty bark disease?,field:suspected phytophthora infection?,field:tree canopy symptoms,field:tree canopy symptoms - birch,field:tree canopy symptoms - maple,field:tree canopy symptoms - wrc - simplified,field:tree condition,field:tree diameter,field:tree diameter (inches),field:tree equity score,field:tree health condition,field:tree health issue,field:tree height total (ft),field:tree number,field:tree number (from google map) if applicable,field:urban tree health condition
363159932,cd2f9873-9e61-4fff-b729-c3443667f286,2026-05-19 13:31:09-07:00,2026-05-19,2026-05-19 20:31:09 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-19 20:36:08 UTC,2026-05-19 20:37:57 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363159932,https://inaturalist-open-data.s3.amazonaws.com/photos/662887053/medium.jpg,,"","",0,0,true,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.1930767361,-122.3280104647,21,,,,21,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Abies grandis,grand fir,Plantae,63690,WsUP 26-2,Poor,None,Medium,"",Broken,Split Bark,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363160396,88b59128-8209-430f-8f1e-9fd49496639b,2026-05-19 13:34:36-07:00,2026-05-19,2026-05-19 20:34:36 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-19 20:38:23 UTC,2026-05-19 20:39:37 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363160396,https://inaturalist-open-data.s3.amazonaws.com/photos/662887922/medium.jpg,,"","",0,0,true,3,"21st St NW, Puyallup, WA, US",47.1930624015,-122.3280547667,3,,,,3,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Abies grandis,grand fir,Plantae,63690,WSUP 26-1,Good,None,Low,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363161242,97cd37ac-3176-43a5-84bb-2c71573dd28e,2026-05-19 13:39:17-07:00,2026-05-19,2026-05-19 20:39:17 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-19 20:41:28 UTC,2026-05-19 20:42:53 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363161242,https://inaturalist-open-data.s3.amazonaws.com/photos/662889596/medium.jpg,,"","",0,0,true,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.1930440179,-122.3280626813,7,,,,7,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Abies grandis,grand fir,Plantae,63690,WSUP 26-4,Good,None,None,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363162004,d0c17192-3111-407b-b5f4-9d60cbdb8f7d,2026-05-19 13:28:13-07:00,2026-05-19,2026-05-19 20:28:13 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-19 20:44:18 UTC,2026-05-19 21:37:01 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363162004,https://inaturalist-open-data.s3.amazonaws.com/photos/662914688/medium.jpg,,"","",0,0,true,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.1930354781,-122.327939588,7,,,,7,,,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Pseudotsuga,Douglas-firs,Plantae,48257,WSUP 25-5,Good,None,None,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363162262,e4642c81-9d40-4982-88e8-51b445b4637f,2026-05-19 13:33:04-07:00,2026-05-19,2026-05-19 20:33:04 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-19 20:45:37 UTC,2026-05-19 22:54:49 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/363162262,https://inaturalist-open-data.s3.amazonaws.com/photos/662892630/medium.jpg,,"","",0,0,false,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.1930529607,-122.3279043012,7,,,,7,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Pseudotsuga menziesii,Douglas-fir,Plantae,48256,WSUP 25-4,Poor,None,Medium,"",Cracking,Split Bark,None,Bark Loss,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363162379,8b7e0822-c5f3-4a7a-982e-a9f203a81cc6,2026-05-19 13:42:45-07:00,2026-05-19,2026-05-19 20:42:45 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-19 20:46:08 UTC,2026-05-19 20:47:33 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363162379,https://inaturalist-open-data.s3.amazonaws.com/photos/662891926/medium.jpg,,"","",0,0,true,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.1930386911,-122.3279948319,5,,,,5,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Abies grandis,grand fir,Plantae,63690,WSUP 26-5,Poor,None,Medium,"",Cracking,Split Bark,Not Sure,Bark Loss,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363165003,43388f09-f303-4c47-8c14-f63999b62f45,2026-05-19 13:47:27-07:00,2026-05-19,2026-05-19 20:47:27 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-19 20:54:47 UTC,2026-05-19 20:55:30 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363165003,https://inaturalist-open-data.s3.amazonaws.com/photos/662896461/medium.jpg,,"","",0,0,true,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.1930466042,-122.3279455501,8,,,,8,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Abies grandis,grand fir,Plantae,63690,WSUP 26-6,Good,None,None,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363167422,30476509-a40d-46d4-bfcf-b4693e3acd3e,2026-05-19 13:19:38-07:00,2026-05-19,2026-05-19 20:19:38 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-19 21:03:43 UTC,2026-05-19 21:35:50 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363167422,https://inaturalist-open-data.s3.amazonaws.com/photos/662901421/medium.jpg,,"","",0,0,true,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.1930166854,-122.3278588945,6,,,,6,,,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Pseudotsuga,Douglas-firs,Plantae,48257,WSUP 25-6,Poor,None,Medium,Over half of tree is browning,Cracking,Split Bark,Other,Bark Loss,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363168634,4e92da3b-f094-46dc-993b-0f6b14437dc7,2026-05-19 13:58:28-07:00,2026-05-19,2026-05-19 20:58:28 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-19 21:08:15 UTC,2026-05-19 21:09:06 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363168634,https://inaturalist-open-data.s3.amazonaws.com/photos/662903415/medium.jpg,,"","",0,0,true,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.19302,-122.3276966667,9,,,,9,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Quercus garryana,Oregon oak,Plantae,68632,WSUP 27-1,Good,None,None,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363169628,baaad937-236a-46ba-8b26-7c454d1c0c6a,2026-05-19 13:40:33-07:00,2026-05-19,2026-05-19 20:40:33 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-19 21:11:49 UTC,2026-05-19 21:19:37 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/363169628,https://inaturalist-open-data.s3.amazonaws.com/photos/662905703/medium.jpg,,"","",0,0,false,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.1930775635,-122.3278468491,5,,,,5,,,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Pseudotsuga,Douglas-firs,Plantae,48257,WSUP 25-2,Fair,None,None,Some bottom dieback.,None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363169788,6d95a589-4fd2-46fd-8117-7351bd36b2f7,2026-05-19 14:08:40-07:00,2026-05-19,2026-05-19 21:08:40 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-19 21:12:28 UTC,2026-05-19 21:13:33 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363169788,https://inaturalist-open-data.s3.amazonaws.com/photos/662905457/medium.jpg,,"","",0,0,true,3,"21st St NW, Puyallup, WA, US",47.1929864923,-122.3276352523,3,,,,3,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Quercus garryana,Oregon oak,Plantae,68632,WSUP 27-2,Poor,None,None,"",Other,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363170598,86adb169-c139-49fb-a963-37a76be78704,2026-05-19 14:12:44-07:00,2026-05-19,2026-05-19 21:12:44 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-19 21:15:49 UTC,2026-05-19 21:16:31 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363170598,https://inaturalist-open-data.s3.amazonaws.com/photos/662906990/medium.jpg,,"","",0,0,true,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.1930499433,-122.3276086674,5,,,,5,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Quercus garryana,Oregon oak,Plantae,68632,WSUP 27-3,Good,None,None,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363171260,c9fdc341-c6d3-4c84-9576-1a751f78b36e,2026-05-19 13:44:29-07:00,2026-05-19,2026-05-19 20:44:29 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-19 21:18:38 UTC,2026-05-19 21:41:37 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363171260,https://inaturalist-open-data.s3.amazonaws.com/photos/662918085/medium.jpg,,"","",0,0,true,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.1930704767,-122.3278969865,6,,,,6,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Pseudotsuga menziesii,Douglas-fir,Plantae,48256,WSUP 25-2,Good,None,Low,A bit of yellowing towards bottom,None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363171276,8e5c81cb-6e02-4538-a235-a7db57cd8c00,2026-05-19 14:16:11-07:00,2026-05-19,2026-05-19 21:16:11 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-19 21:18:40 UTC,2026-05-19 21:19:27 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/363171276,https://inaturalist-open-data.s3.amazonaws.com/photos/662908345/medium.jpg,,"","",0,0,false,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.1929731421,-122.3275660176,5,,,,5,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Quercus garryana,Oregon oak,Plantae,68632,WSUP 27-6,Good,None,None,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363171635,bcebba4f-7038-4f96-9f4a-fa59568b78fd,2026-05-19 13:55:01-07:00,2026-05-19,2026-05-19 20:55:01 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-19 21:19:59 UTC,2026-05-20 17:42:44 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/363171635,https://inaturalist-open-data.s3.amazonaws.com/photos/662919144/medium.jpg,,"","",0,0,false,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.1930703662,-122.3279297862,3,,,,3,,,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Pseudotsuga,Douglas-firs,Plantae,48257,WSUP 25-1,Poor,None,Low,"",Cracking,Split Bark,None,Bark Loss,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363171764,a27b4486-b01a-4b79-9198-5bfd247e3e85,2026-05-19 14:19:08-07:00,2026-05-19,2026-05-19 21:19:08 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-19 21:20:28 UTC,2026-05-19 21:21:09 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363171764,https://inaturalist-open-data.s3.amazonaws.com/photos/662909280/medium.jpg,,"","",0,0,true,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.1929796799,-122.3276301724,3,,,,3,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Quercus garryana,Oregon oak,Plantae,68632,WSUP 27-5,Dead,None,None,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363172721,6fdd4bc8-da76-4f20-a0f8-898a69a4ddaf,2026-05-19 14:22:07-07:00,2026-05-19,2026-05-19 21:22:07 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-19 21:24:27 UTC,2026-05-19 21:25:07 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363172721,https://inaturalist-open-data.s3.amazonaws.com/photos/662911099/medium.jpg,,"","",0,0,true,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.192984849,-122.3276802985,6,,,,6,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Quercus garryana,Oregon oak,Plantae,68632,WSUP 27-4,Fair,None,Low,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363177238,ce32e354-efe7-4cbb-9367-71faac7504f8,2026-05-19 14:03:56-07:00,2026-05-19,2026-05-19 21:03:56 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-19 21:42:53 UTC,2026-05-20 17:42:58 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363177238,https://inaturalist-open-data.s3.amazonaws.com/photos/662920569/medium.jpg,,"","",0,0,true,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.1929924313,-122.3277119635,4,,,,4,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Fraxinus latifolia,Oregon Ash,Plantae,63878,WSUP 28-6,Fair,Low,Low,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363178288,c629c37c-675d-45de-bbda-cdcdf92af22a,2026-05-19 14:12:15-07:00,2026-05-19,2026-05-19 21:12:15 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-19 21:47:22 UTC,2026-05-19 21:51:24 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/363178288,https://inaturalist-open-data.s3.amazonaws.com/photos/662922331/medium.jpg,,"","",0,0,false,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.1929760283,-122.3277432734,4,,,,4,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Fraxinus latifolia,Oregon Ash,Plantae,63878,WSUP 28-5,Fair,Low,Low,"",None,Other,None,Epicormic shoots,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363178834,91d6fb1c-e5b9-4ea9-b48c-fdec82b5d743,2026-05-19 14:42:06-07:00,2026-05-19,2026-05-19 21:42:06 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-19 21:49:39 UTC,2026-05-19 21:50:42 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363178834,https://inaturalist-open-data.s3.amazonaws.com/photos/662922835/medium.jpg,,"","",0,0,true,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.1930033333,-122.32795,5,,,,5,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Malus fusca,Pacific Crab Apple,Plantae,77948,WSUP 30-3,Fair,Low,Low,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363179031,79a018bc-0c4d-483c-a19a-857cdd554910,2026-05-19 14:16:07-07:00,2026-05-19,2026-05-19 21:16:07 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-19 21:50:23 UTC,2026-05-19 22:38:34 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/363179031,https://inaturalist-open-data.s3.amazonaws.com/photos/662943358/medium.jpg,,"","",0,0,false,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.1929890876,-122.3277969797,4,,,,4,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Fraxinus latifolia,Oregon Ash,Plantae,63878,WSUP 28-4,Fair,Low,High,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363179537,e11fb136-93df-46a8-9e4a-3b5e4ea19808,2026-05-19 14:20:20-07:00,2026-05-19,2026-05-19 21:20:20 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-19 21:52:34 UTC,2026-05-19 22:39:35 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/363179537,https://inaturalist-open-data.s3.amazonaws.com/photos/662943572/medium.jpg,,"","",0,0,false,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.1930093791,-122.3277841819,3,,,,3,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Fraxinus latifolia,Oregon Ash,Plantae,63878,WSUP 28-1,Fair,Low,Low,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363180012,4ca724b7-35a2-4bfd-916d-097fdf8f7a67,2026-05-19 14:50:00-07:00,2026-05-19,2026-05-19 21:50:00 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-19 21:54:48 UTC,2026-05-19 21:56:16 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/363180012,https://inaturalist-open-data.s3.amazonaws.com/photos/662925233/medium.jpg,,"","",0,0,false,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.1930119808,-122.3280158273,7,,,,7,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Malus fusca,Pacific Crab Apple,Plantae,77948,WSUP 30-2,Poor,Medium,Low,"",Cracking,Lesions,None,Bark Loss,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363180917,cfb8219e-5aaa-46d0-aa09-ba2d5580c8b5,2026-05-19 14:56:08-07:00,2026-05-19,2026-05-19 21:56:08 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-19 21:59:08 UTC,2026-05-20 17:35:39 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363180917,https://inaturalist-open-data.s3.amazonaws.com/photos/662927015/medium.jpg,,"","",0,0,true,3,"21st St NW, Puyallup, WA, US",47.1930302837,-122.3280554237,9,,,,9,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Malus fusca,Pacific Crab Apple,Plantae,77948,WSUP 30-3,Poor,Medium,Medium,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363189560,9376523e-f54d-4a70-9321-63bc26a8af70,2026-05-19 14:28:17-07:00,2026-05-19,2026-05-19 21:28:17 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-19 22:38:12 UTC,2026-05-19 22:39:45 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363189560,https://inaturalist-open-data.s3.amazonaws.com/photos/662943833/medium.jpg,,"","",0,0,true,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.1930133333,-122.3277466667,4,,,,4,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Fraxinus latifolia,Oregon Ash,Plantae,63878,WSUP 28-2,Fair,Low,None,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363189688,dfcda324-a6a9-4bd1-baab-a77647f3384c,2026-05-19 14:33:07-07:00,2026-05-19,2026-05-19 21:33:07 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-19 22:38:40 UTC,2026-05-19 22:40:07 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363189688,https://inaturalist-open-data.s3.amazonaws.com/photos/662943991/medium.jpg,,"","",0,0,true,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.1927866667,-122.32848,48,,,,48,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Fraxinus latifolia,Oregon Ash,Plantae,63878,WSUP 28-3,Fair,Low,High,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363189917,e0519f08-a8c5-4621-9895-b04056e7b8f7,2026-05-19 14:41:03-07:00,2026-05-19,2026-05-19 21:41:03 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-19 22:39:07 UTC,2026-05-19 22:40:38 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363189917,https://inaturalist-open-data.s3.amazonaws.com/photos/662944152/medium.jpg,,"","",0,0,true,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.1930116667,-122.3281083333,53,,,,53,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Malus fusca,Pacific Crab Apple,Plantae,77948,WSUP 30-6,Poor,Medium,Low,"",Cracking,Split Bark,None,Bark Loss,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363190166,fcecfd16-475d-4113-8d5f-b896b0050dae,2026-05-19 14:50:08-07:00,2026-05-19,2026-05-19 21:50:08 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-19 22:39:38 UTC,2026-05-19 22:41:10 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363190166,https://inaturalist-open-data.s3.amazonaws.com/photos/662944360/medium.jpg,,"",No tag but assuming WSUP 30-5,0,0,true,3,"21st St NW, Puyallup, WA, US",47.1929629745,-122.3279986977,47,,,,47,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Malus fusca,Pacific Crab Apple,Plantae,77948,WSUP 30-5,Poor,Low,Medium,"",None,Split Bark,None,Bark Loss,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363190265,98278e8c-e565-43b4-b28e-179f67355292,2026-05-19 14:56:56-07:00,2026-05-19,2026-05-19 21:56:56 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-19 22:40:10 UTC,2026-05-19 22:41:46 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363190265,https://inaturalist-open-data.s3.amazonaws.com/photos/662944580/medium.jpg,,"","",0,0,true,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.1929023788,-122.3279604286,9,,,,9,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Malus fusca,Pacific Crab Apple,Plantae,77948,WSUP 30-4,Poor,Low,Medium,"",Cracking,None,None,Bark Loss,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363410245,1b894da2-a143-463a-90fa-0a6f02c2ee42,2026-05-20 10:37:06-07:00,2026-05-20,2026-05-20 17:37:06 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-20 17:41:56 UTC,2026-05-20 17:43:49 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363410245,https://inaturalist-open-data.s3.amazonaws.com/photos/663362288/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.2466388387,-122.3887630904,6,,,,6,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Pinus contorta contorta,Shore Pine,Plantae,80130,POT 2-3,Poor,None,Low,"",None,Oozing,Other,Excess Pitch or Sap,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363410951,cd46982a-5f40-4ef2-be62-7b1f6f972988,2026-05-20 10:35:54-07:00,2026-05-20,2026-05-20 17:35:54 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-20 17:44:24 UTC,2026-05-20 17:44:46 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363410951,https://inaturalist-open-data.s3.amazonaws.com/photos/663363355/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.2466937015,-122.3887524613,4,,,,4,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Malus fusca,Pacific Crab Apple,Plantae,77948,POT 1-1,Dead,None,None,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
